,total_loss,mAP
143,0.6749716523340976,5.0772946859903385
144,0.6616982058107965,5.0476190476190474
145,0.5974877656684145,5.53170731707317
146,0.5568365845435528,5.362745098039215
147,0.5486129131994562,4.943396226415095
148,0.6076051808375451,5.389423076923077
149,0.5963197405123174,5.009661835748792
150,0.6020667152801662,5.160377358490566
151,0.619128873084306,5.696682464454977
152,0.6439975283984132,5.62200956937799
153,0.5975162474317676,5.4714285714285715
154,0.6446405019511826,5.410377358490566
155,0.6389992609132059,5.541062801932367
156,0.5527864095087534,5.834951456310679
157,0.49917250763441645,4.293838862559242
158,0.5553885054985221,5.196172248803828
159,0.5654518196734023,5.760765550239235
160,0.5537121284340583,5.147619047619048
161,0.5827673591777067,4.816901408450704
162,0.5785366564821015,5.723809523809524
163,0.6241280791244503,6.490566037735849
164,0.5829867828690476,5.765853658536585
165,0.6128635510480149,6.009569377990431
166,0.5800081391625236,6.173913043478261
167,0.49547173771451614,6.037735849056604
168,0.4515412463781058,5.5512195121951216
169,0.554203190260173,5.7156398104265405
170,0.5193383422621696,5.478260869565218
171,0.4677534860320611,5.276995305164319
172,0.5499072356835859,6.514563106796117
173,0.5334109323048142,5.683962264150943
174,0.581451413485429,6.266990291262136
175,0.5096650257864167,5.619718309859155
176,0.5264888256997301,5.211267605633803
177,0.539503690072379,5.1826923076923075
178,0.5274472044889421,5.653846153846154
179,0.5037916864885119,5.728155339805825
180,0.49719251185008945,5.818181818181818
181,0.46422280236914504,5.9951923076923075
182,0.5297063022492966,6.5933014354066986
183,0.44540978176864626,5.990430622009569
184,0.5013048044982514,6.009708737864078
185,0.5478538623375107,6.6635071090047395
186,0.5058603065240505,5.62037037037037
187,0.4947152789016894,5.9714285714285715
188,0.490335939581546,5.464114832535885
189,0.48772990915975245,6.4186046511627906
190,0.4680385321500467,6.4106280193236715
191,0.4663700554902562,5.540284360189573
192,0.4269333077745597,5.903846153846154
193,0.4457251053277605,6.087804878048781
194,0.4515259303789935,5.645933014354067
195,0.45803257370806877,5.9330143540669855
196,0.4369398685604797,6.451456310679611
197,0.4746143298271659,6.826732673267327
198,0.48204443873110225,6.299065420560748
199,0.47765162058553556,6.167441860465116
