,total_loss,mAP
157,0.1782067472346175,2.2580645161290325
158,0.20331377132446635,2.986175115207373
159,0.22794042468158227,3.38755980861244
160,0.22537946296114286,2.619718309859155
161,0.21173054053518425,2.915492957746479
162,0.18783366272905624,2.736111111111111
163,0.19969807288098537,2.6376146788990824
164,0.20537919385870068,2.6121495327102804
165,0.17987320471151264,2.272300469483568
166,0.19115280506962973,2.9018691588785046
167,0.18665561364192657,3.074418604651163
168,0.165529595999941,2.630841121495327
169,0.21257870132482226,2.731132075471698
170,0.18446812301216853,2.615740740740741
171,0.18397520962821517,2.779342723004695
172,0.21645041144231358,3.2163461538461537
173,0.2038289780983331,2.8333333333333335
174,0.15369098404833806,2.613953488372093
175,0.16756234797268105,2.369158878504673
176,0.16636784271016097,2.925233644859813
177,0.21470026595801003,2.838709677419355
178,0.19039118209317452,2.787037037037037
179,0.13964224510243292,2.7014218009478674
180,0.20013202012979037,3.2046511627906975
181,0.15433455519124067,2.943661971830986
182,0.22461599561065326,2.665137614678899
183,0.1766581616359752,2.990566037735849
184,0.20566478151657525,2.6940639269406392
185,0.1883264904258914,2.525581395348837
186,0.16720065762406394,3.164319248826291
187,0.15823602356533414,2.9953271028037385
188,0.1360766674526208,2.880184331797235
189,0.1783622879759591,2.697247706422018
190,0.17322912212706748,2.7916666666666665
191,0.147363753210256,3.1312217194570136
192,0.14977478891609566,2.5492957746478875
193,0.15483060353940006,2.6363636363636362
194,0.14069122313641813,2.944954128440367
195,0.16165941817775775,3.157142857142857
196,0.1933703187084354,2.918918918918919
197,0.1677403018781868,2.7981220657276995
198,0.1449645228402578,2.707547169811321
199,0.16420597670402368,2.66046511627907
200,0.1657874805817356,2.925581395348837
201,0.15691549994451642,3.125
202,0.15973651614777354,2.8160377358490565
203,0.14377975929847034,3.3317535545023698
204,0.14245879006846443,3.0511627906976746
205,0.16185750939116272,3.294930875576037
206,0.16412629746258212,3.5961538461538463
207,0.14381211554939924,2.560185185185185
208,0.15032881082737792,3.0
209,0.14783932212118014,3.3302325581395347
210,0.1423910207145728,2.959090909090909
211,0.13266199029845596,3.135514018691589
212,0.13853692551760688,3.0377358490566038
213,0.13909828426812915,2.412037037037037
214,0.18935945499416657,2.4123222748815167
215,0.15708700676722911,3.764423076923077
216,0.14845783404798435,3.0829493087557602
217,0.15864068993235847,2.7209302325581395
218,0.15360530926475582,2.977064220183486
219,0.11219649574597497,2.720379146919431
220,0.19471580902873148,2.9395348837209303
221,0.11344969039358457,2.621495327102804
222,0.14279013141090688,2.962962962962963
223,0.14491032237566182,3.44811320754717
224,0.12545409010529568,3.2805429864253393
225,0.14201339456757822,3.3333333333333335
226,0.12410553599660855,3.211267605633803
227,0.11650859764737512,2.727699530516432
228,0.13050394912603072,3.3755656108597285
229,0.134991212001004,2.5095238095238095
230,0.12777870924389148,3.3380952380952382
231,0.11223813112062606,3.1926605504587156
232,0.1218137999947036,3.150943396226415
233,0.1287913843814595,3.3411214953271027
234,0.14590679050948757,2.995305164319249
235,0.11761446944770512,2.9716981132075473
236,0.1612772432596514,3.0531400966183573
237,0.17598834408103486,3.1462264150943398
238,0.1368676987678534,2.876777251184834
239,0.1349464556015026,3.5339366515837103
240,0.10903356274483209,2.8551401869158877
241,0.14512952338729396,3.218604651162791
242,0.12003243735950525,3.0316742081447963
243,0.10792513061080447,3.1990950226244346
244,0.16554886659378185,3.480769230769231
245,0.13650646741765463,3.0324074074074074
246,0.12407195144788236,2.6262135922330097
247,0.11752019770667393,3.3726415094339623
248,0.1380922310977174,3.6129032258064515
249,0.1411303444735338,2.797169811320755
250,0.12432951786601082,3.056603773584906
251,0.1528019471487321,3.0825688073394497
252,0.09894135114601951,3.0
253,0.13420142016753317,3.2805429864253393
254,0.10241224300800021,3.052380952380952
255,0.11343220715622146,3.2122641509433962
256,0.127550324038714,3.585714285714286
257,0.12561778351385264,2.9295774647887325
258,0.14144022278474983,3.7735849056603774
259,0.10003526381081149,2.914798206278027
260,0.12209237623189906,3.5972222222222223
261,0.10554361058245804,3.18348623853211
262,0.11193504918122921,3.1527777777777777
263,0.1393514275915972,3.3285714285714287
264,0.11585808527020952,3.4136363636363636
265,0.11144684952001122,3.761904761904762
266,0.0948512353738517,3.7877358490566038
267,0.09898254259374589,3.199074074074074
268,0.11725073449247203,3.410958904109589
269,0.10626821054462979,3.509259259259259
270,0.10353268539428215,3.349056603773585
271,0.120244110804163,3.384259259259259
272,0.109424978376243,3.4
273,0.1429009716649592,3.2666666666666666
274,0.12669751777429938,3.2990654205607477
275,0.09616759380854895,3.7358490566037736
276,0.09655301438153965,3.3636363636363638
277,0.09223047066936624,3.660377358490566
278,0.09458026314993881,2.935483870967742
279,0.09472464506741132,3.4764150943396226
280,0.12096141512071634,3.6018518518518516
281,0.09359083313423511,2.957345971563981
282,0.11149565654083687,3.115740740740741
283,0.12980071455390713,3.638888888888889
284,0.1318621141331916,3.7685185185185186
285,0.12503866323235777,3.8229665071770333
286,0.12933450914278863,2.779342723004695
287,0.11911351141996637,3.167420814479638
288,0.10862026133831362,3.009478672985782
289,0.10394846700652993,3.6744186046511627
290,0.1044186914483285,3.4694835680751175
291,0.12815556513826332,3.516279069767442
292,0.07921073584488203,2.7844036697247705
293,0.1085596071262547,3.827906976744186
294,0.12825546776644187,2.6296296296296298
295,0.10034094313539385,3.761467889908257
296,0.0974523825428678,3.843601895734597
297,0.08760660758463623,3.3627906976744186
298,0.0973893125521435,3.7699530516431925
299,0.1163222226436258,3.924882629107981
